"""Remember Me"" Default Value","Valoarea implicita pentru ""Tine-ma minte"""
"(Not %s?)","(Not %s?)"
"* Required Fields","* Campuri obligatorii"
"Address","Adresa"
"Address Information","Informatii adresa"
"Already registered?","Deja inregistrat?"
"Back","Inapoi"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Creand un cont cu magazinul nostru, vei putea sa te muti prin procesul de verificare iesiri mai repede, stochezi multiple adrese de incarcare, vizualiza si trackui comenzile tale in contul tau si altele."
"Cannot load configuration from file %s.","Nu putem realiza configurarea din fisier %s."
"Checkout as Guest","Verificare iesire ca musafir"
"Checkout as a Guest or Register","Verifica iesiri ca musafir sau registru"
"City","Oras"
"Clear Persistence on Log Out","Sterge continuare la iesire"
"Close","Inchide"
"Company","Companie"
"Confirm Password","Confirma Parola"
"Continue","Continua"
"Country","Tara"
"Create an Account","Creaza cont"
"Easy access to your order history and status","Acces usor la arhiva comenzii si statusului"
"Email Address","Adresa mail"
"Enable ""Remember Me""","Activeaza functia ""Tine-ma minte"""
"Enable Persistence","Enable Persistence"
"Fast and easy check out","Verificare repede si usoara"
"Fax","Fax"
"Forgot Your Password?","Ai uitat parola?"
"Forgot your password?","Ai uitat parola?"
"General Options","Optiuni generale"
"If you have an account with us, please log in.","Daca ai cont la noi, te rugam logheaza-te."
"Loading next step...","Se incarca pentru pasul urmator..."
"Login","Login"
"Login Information","Informatii login"
"Login or Create an Account","Login sau creare cont"
"New Customers","Clienti noi"
"Password","Parola"
"Persist Shopping Cart","Persist Shopping Cart"
"Persistence Lifetime (seconds)","Persistence Lifetime (seconds)"
"Persistent Shopping Cart","Persistent Shopping Cart"
"Personal Information","Personal Information"
"Please log in below:","Va rugam logati-va mai jos:"
"Please select region, state or province","Va rugam selectati regiunea, statul sau judetul"
"Register","Registru"
"Register and save time!","Inregistreaza-te si salveaza timp!"
"Register to Create an Account","Inregistreaza-te pentru a crea cont"
"Register with us for future convenience:","Inregistreza-te cu noi pentru avantaje viitoare:"
"Registered Customers","Clienti existenti"
"Remember Me","Tine-ma minte"
"Save in address book","Salveaza in adress book"
"Select State/Province...","Selecteaza statul/ judetul..."
"Select a billing address from your address book or enter a new address.","Selecteaza adresa de facturare din adress book sau introduce o noua adresa."
"Ship to different address","Expediaza la adrese diferite"
"Ship to this address","Expediaza la aceasta adresa"
"Sign Up for Newsletter","Sign Up pentru Newsletter"
"State/Province","Stat/Judet"
"Street Address","Adresa strazii"
"Street Address %s","Adresa strada %s"
"Submit","Cedare"
"Telephone","Telefon"
"Welcome, %s!","Bine ai venit, %s!"
"What\'s this?","Ce\'e asta?"
"Zip/Postal Code","Zip/Postal Code"
